Date,Open,High,Low,Close,Volume
1980-03-17,0.0,0.486366505273761,0.463448703289032,0.463448703289032,378125
1980-03-18,0.0,0.4634487191730366,0.4507166233872081,0.4583559036254883,215625
1980-03-19,0.0,0.4685415726652234,0.4583559036254883,0.4583559036254883,153125
1980-03-20,0.0,0.4634487191730366,0.4583559036254883,0.4583559036254883,43750
1980-03-21,0.0,0.45835580854889374,0.437984436750412,0.437984436750412,556250
1980-03-24,0.0,0.44053093301334073,0.40233464421563925,0.40742745995521545,384375
1980-03-25,0.0,0.39724170493515354,0.3768703325324817,0.39214885234832764,325000
1980-03-26,0.0,0.40742745995521545,0.39469536368931496,0.40742745995521545,100000
1980-03-27,0.0,0.39724163300294063,0.37941669012140883,0.38450950384140015,512500
1980-03-28,0.0,0.40742745995521545,0.39214893684720686,0.40742745995521545,246875
1980-03-31,0.0,0.40742745995521545,0.39978821737353115,0.40742745995521545,62500
1980-04-01,0.0,0.41252031363943165,0.40742745995521545,0.40742745995521545,50000
1980-04-02,0.0,0.4227060245331257,0.40742749992620564,0.4176132082939148,128125
1980-04-03,0.0,0.422705988785072,0.41252031922340393,0.41252031922340393,128125
1980-04-07,0.0,0.4099739876633453,0.39469546079635626,0.3946954607963562,265625
1980-04-08,0.0,0.4023344814777374,0.39214877822926014,0.4023344814777374,96875
1980-04-09,0.0,0.40997388679732355,0.40488103311310736,0.40742745995521545,50000
1980-04-10,0.0,0.4176132082939148,0.40742749992620564,0.4176132082939148,53125
1980-04-11,0.0,0.4176129358697199,0.4099736595773174,0.41506651043891907,243750
1980-04-14,0.0,0.4099737209694708,0.4023344814777374,0.4023344814777374,162500
1980-04-15,0.0,0.40742740958333606,0.3972417414188385,0.3972417414188385,37500
1980-04-16,0.0,0.4106103659157918,0.39787827331208636,0.4010612964630127,142500
1980-04-17,0.0,0.3978784856459519,0.3883294110971649,0.3946954607963562,182500
1980-04-18,0.0,0.4010615344725952,0.3851464092731476,0.3851464092731476,397500
1980-04-21,0.0,0.3915124593529266,0.3851464092731476,0.3851464092731476,25000
1980-04-22,0.0,0.4106104373931885,0.38832927145808904,0.4106104373931885,390000
1980-04-23,0.0,0.4169761836528778,0.4074271194344016,0.4169761836528778,505000
1980-04-24,0.0,0.41697648480321686,0.40742741368817426,0.4106104373931885,232500
1980-04-25,0.0,0.4137934744358063,0.4074274268205842,0.4137934744358063,147500
1980-04-28,0.0,0.42334266232601603,0.41379355118735106,0.42015963792800903,167500
1980-04-29,0.0,0.42334226440980355,0.4169761836528778,0.4169761836528778,35000
1980-04-30,0.0,0.42334266232601603,0.41379355118735106,0.42015963792800903,102500
1980-05-01,0.0,0.4201595599956653,0.4137934744358063,0.4137934744358063,217500
1980-05-02,0.0,0.41697648480321686,0.40742741368817426,0.4106104373931885,222500
1980-05-05,0.0,0.4137934744358063,0.4042444030129731,0.4137934744358063,267500
1980-05-06,0.0,0.4106104840216906,0.40742745995521545,0.40742745995521545,87500
1980-05-07,0.0,0.40742745995521545,0.3978783877557901,0.40742745995521545,137500
1980-05-08,0.0,0.40742747691388465,0.40106142851595544,0.40424445271492004,110000
1980-05-09,0.0,0.4106103208235709,0.3978782296180725,0.3978782296180725,65000
1980-05-12,0.0,0.4201595599956653,0.4042444030129731,0.4137934744358063,180000
1980-05-13,0.0,0.42015963792800903,0.41061052678934407,0.42015963792800903,75000
1980-05-14,0.0,0.43289175629615784,0.41379357104687736,0.43289175629615784,407500
1980-05-15,0.0,0.4360747808469303,0.4297087317453854,0.43289175629615784,145000
1980-05-16,0.0,0.43925777077674866,0.42970869787706,0.43925777077674866,147500
1980-05-19,0.0,0.45835571857260593,0.442440567321138,0.45517265796661377,320000
1980-05-20,0.0,0.4965523183345794,0.4519899337105517,0.49655231833457947,400000
1980-05-21,0.0,0.49655215922609935,0.48063704051166134,0.4870030879974365,295000
1980-05-22,0.0,0.4870030169018946,0.47745394706726074,0.47745394706726074,155000
1980-05-23,0.0,0.4997350532630843,0.480636879268156,0.4838199019432068,142500
1980-05-27,0.0,0.5029181054196377,0.4901859760284424,0.4901859760284424,195000
